date,open,high,low,close,volume,symbol,daily_return,cumulative_return,equity_curve,daily_return_pct,cumulative_return_pct
2025-10-03,7625,7650,7500,7575,7137500,TPIA,0.0,0.009999999999999787,1010000,0.0,1.0
2025-10-06,7625,8000,7625,7850,27973400,TPIA,0.03630363036303641,0.046666666666666634,1046667,3.63,4.67
2025-10-07,7925,8000,7700,7700,24632000,TPIA,-0.019108280254777066,0.026666666666666616,1026667,-1.91,2.67
2025-10-08,7775,7825,7575,7700,10712700,TPIA,0.0,0.026666666666666616,1026667,0.0,2.67
2025-10-09,7775,7875,7625,7725,10488400,TPIA,0.0032467532467532756,0.030000000000000027,1030000,0.32,3.0
2025-10-10,7775,8500,7675,8100,43532400,TPIA,0.04854368932038833,0.08000000000000007,1080000,4.85,8.0
2025-10-13,8000,8350,7925,8050,24743900,TPIA,-0.006172839506172867,0.07333333333333347,1073333,-0.62,7.33
2025-10-14,8100,8125,7250,7475,25378700,TPIA,-0.0714285714285714,-0.0033333333333331883,996667,-7.14,-0.33
2025-10-15,7550,7600,7175,7175,17044400,TPIA,-0.04013377926421402,-0.04333333333333311,956667,-4.01,-4.33
2025-10-16,7200,7275,7150,7150,8230000,TPIA,-0.0034843205574912606,-0.04666666666666641,953333,-0.35,-4.67
2025-10-17,7150,7200,6825,6925,10986500,TPIA,-0.03146853146853146,-0.07666666666666644,923333,-3.15,-7.67
2025-10-20,7000,7125,6950,7025,6296500,TPIA,0.014440433212996373,-0.06333333333333313,936667,1.44,-6.33
2025-10-21,7050,7175,7050,7175,5941900,TPIA,0.021352313167259718,-0.043333333333333224,956667,2.14,-4.33
2025-10-22,7175,7200,7025,7075,6510300,TPIA,-0.013937282229965153,-0.05666666666666653,943333,-1.39,-5.67
2025-10-23,7100,7175,7075,7150,3322300,TPIA,0.010600706713780994,-0.04666666666666641,953333,1.06,-4.67
2025-10-24,7150,7650,7150,7275,20083400,TPIA,0.0174825174825175,-0.029999999999999694,970000,1.75,-3.0
2025-10-27,7350,7650,7075,7400,25760900,TPIA,0.01718213058419238,-0.013333333333333086,986667,1.72,-1.33
2025-10-28,7450,7475,7075,7150,13533000,TPIA,-0.03378378378378377,-0.04666666666666641,953333,-3.38,-4.67
2025-10-29,7175,7200,7050,7050,6719100,TPIA,-0.013986013986013957,-0.05999999999999972,940000,-1.4,-6.0
2025-10-30,7100,7125,7025,7050,4353500,TPIA,0.0,-0.05999999999999972,940000,0.0,-6.0
2025-10-31,7100,7150,6950,6950,8316000,TPIA,-0.014184397163120588,-0.07333333333333303,926667,-1.42,-7.33
2025-11-03,7025,7175,7000,7150,7776600,TPIA,0.02877697841726623,-0.0466666666666663,953333,2.88,-4.67
2025-11-04,7200,7250,7000,7000,8309100,TPIA,-0.020979020979020935,-0.06666666666666632,933333,-2.1,-6.67
2025-11-05,7000,7050,6950,7025,4810900,TPIA,0.0035714285714285587,-0.06333333333333302,936667,0.36,-6.33
2025-11-06,7050,7175,7025,7050,6473900,TPIA,0.003558718861210064,-0.05999999999999961,940000,0.36,-6.0
2025-11-07,7125,7150,7000,7050,6587300,TPIA,0.0,-0.05999999999999961,940000,0.0,-6.0
2025-11-10,7075,7150,7000,7025,11020500,TPIA,-0.0035460992907800915,-0.06333333333333291,936667,-0.35,-6.33
2025-11-11,7050,7075,6950,7050,8503500,TPIA,0.003558718861210064,-0.0599999999999995,940000,0.36,-6.0
2025-11-12,7100,7300,7025,7025,15306500,TPIA,-0.0035460992907800915,-0.0633333333333328,936667,-0.35,-6.33
2025-11-13,7100,7100,7000,7000,7793400,TPIA,-0.003558718861209953,-0.0666666666666661,933333,-0.36,-6.67
2025-11-14,7000,7050,6950,7000,5238200,TPIA,0.0,-0.0666666666666661,933333,0.0,-6.67
2025-11-17,7050,7150,7025,7100,6656600,TPIA,0.014285714285714235,-0.05333333333333279,946667,1.43,-5.33
2025-11-18,7150,7650,7150,7500,40024000,TPIA,0.05633802816901401,4.440892098500626e-16,1000000,5.63,0.0
2025-11-19,7600,7650,7200,7200,15766900,TPIA,-0.040000000000000036,-0.03999999999999959,960000,-4.0,-4.0
2025-11-20,7225,7300,7200,7200,5701600,TPIA,0.0,-0.03999999999999959,960000,0.0,-4.0
2025-11-21,7150,7275,7100,7275,5916400,TPIA,0.01041666666666674,-0.02999999999999947,970000,1.04,-3.0
2025-11-24,7250,7300,7150,7150,37888100,TPIA,-0.01718213058419249,-0.04666666666666619,953333,-1.72,-4.67
2025-11-25,7150,7200,7025,7175,9998400,TPIA,0.0034965034965035446,-0.04333333333333278,956667,0.35,-4.33
2025-11-26,7175,7225,7025,7175,10598900,TPIA,0.0,-0.04333333333333278,956667,0.0,-4.33
2025-11-27,7200,7450,7175,7375,16226300,TPIA,0.027874564459930307,-0.016666666666666052,983333,2.79,-1.67
2025-11-28,7375,7550,7300,7400,12437400,TPIA,0.003389830508474523,-0.013333333333332753,986667,0.34,-1.33
2025-12-01,7500,7550,7350,7400,8605600,TPIA,0.0,-0.013333333333332753,986667,0.0,-1.33
2025-12-02,7400,7875,7400,7775,26351200,TPIA,0.05067567567567566,0.03666666666666729,1036667,5.07,3.67
2025-12-03,7825,7875,7600,7800,17604400,TPIA,0.003215434083601254,0.0400000000000007,1040000,0.32,4.0
2025-12-04,7825,7825,7625,7625,9115100,TPIA,-0.022435897435897467,0.016666666666667274,1016667,-2.24,1.67
2025-12-05,7625,7750,7450,7600,10056100,TPIA,-0.003278688524590123,0.013333333333334085,1013333,-0.33,1.33
2025-12-08,7600,7650,7400,7400,9158500,TPIA,-0.02631578947368418,-0.013333333333332531,986667,-2.63,-1.33
2025-12-09,7400,7425,7175,7175,14326900,TPIA,-0.030405405405405372,-0.04333333333333256,956667,-3.04,-4.33
2025-12-10,7225,7250,7050,7050,11608900,TPIA,-0.017421602787456414,-0.059999999999999165,940000,-1.74,-6.0
2025-12-11,7100,7175,7050,7175,7732000,TPIA,0.01773049645390068,-0.04333333333333256,956667,1.77,-4.33
2025-12-12,7225,7225,7050,7050,6764900,TPIA,-0.017421602787456414,-0.059999999999999165,940000,-1.74,-6.0
2025-12-15,7050,7250,7050,7050,8395000,TPIA,0.0,-0.059999999999999165,940000,0.0,-6.0
2025-12-16,7150,7175,7075,7175,5749000,TPIA,0.01773049645390068,-0.04333333333333256,956667,1.77,-4.33
2025-12-17,7175,7200,7050,7050,4200800,TPIA,-0.017421602787456414,-0.059999999999999165,940000,-1.74,-6.0
2025-12-18,7050,7125,7000,7000,5669000,TPIA,-0.007092198581560294,-0.06666666666666587,933333,-0.71,-6.67
2025-12-19,7025,7175,7000,7175,12160500,TPIA,0.02499999999999991,-0.04333333333333256,956667,2.5,-4.33
2025-12-22,7150,7175,7050,7050,3809900,TPIA,-0.017421602787456414,-0.059999999999999165,940000,-1.74,-6.0
2025-12-23,7075,7100,7000,7000,3351200,TPIA,-0.007092198581560294,-0.06666666666666587,933333,-0.71,-6.67
2025-12-24,7000,7075,7000,7000,2719800,TPIA,0.0,-0.06666666666666587,933333,0.0,-6.67
2025-12-29,7025,7075,7000,7025,2571800,TPIA,0.0035714285714285587,-0.06333333333333258,936667,0.36,-6.33
2025-12-30,7050,7075,7000,7000,4059600,TPIA,-0.003558718861209953,-0.06666666666666587,933333,-0.36,-6.67
2026-01-02,7100,7150,7000,7125,5625500,TPIA,0.017857142857142794,-0.04999999999999927,950000,1.79,-5.0
2026-01-05,7125,7125,7000,7125,6612300,TPIA,0.0,-0.04999999999999927,950000,0.0,-5.0
2026-01-06,7100,7100,7025,7050,6019300,TPIA,-0.010526315789473717,-0.059999999999999276,940000,-1.05,-6.0
2026-01-07,7050,7075,6825,6850,14328700,TPIA,-0.028368794326241176,-0.086666666666666,913333,-2.84,-8.67
2026-01-08,6875,6950,6775,6775,8091400,TPIA,-0.010948905109489093,-0.09666666666666601,903333,-1.09,-9.67
2026-01-09,6825,6850,6700,6725,7277000,TPIA,-0.0073800738007380184,-0.10333333333333272,896667,-0.74,-10.33
2026-01-12,6725,6725,6450,6500,12090700,TPIA,-0.03345724907063197,-0.13333333333333275,866667,-3.35,-13.33
2026-01-13,6500,6700,6325,6700,10064900,TPIA,0.03076923076923066,-0.10666666666666613,893333,3.08,-10.67
2026-01-14,6600,6725,6575,6575,7729600,TPIA,-0.018656716417910446,-0.12333333333333285,876667,-1.87,-12.33
2026-01-15,6550,6750,6550,6675,6835800,TPIA,0.015209125475285079,-0.10999999999999954,890000,1.52,-11.0
2026-01-19,6650,7000,6650,7000,12336500,TPIA,0.04868913857677892,-0.06666666666666632,933333,4.87,-6.67
2026-01-20,7000,7000,6875,7000,5409700,TPIA,0.0,-0.06666666666666632,933333,0.0,-6.67
2026-01-21,7000,7000,6850,7000,6237200,TPIA,0.0,-0.06666666666666632,933333,0.0,-6.67
2026-01-22,7000,7050,6825,6825,7481000,TPIA,-0.025000000000000022,-0.08999999999999964,910000,-2.5,-9.0
2026-01-23,6850,6875,6650,6650,6038600,TPIA,-0.02564102564102566,-0.11333333333333295,886667,-2.56,-11.33
2026-01-26,6725,6800,6550,6800,5886800,TPIA,0.022556390977443552,-0.09333333333333305,906667,2.26,-9.33
2026-01-27,6750,7000,6650,7000,6585400,TPIA,0.02941176470588225,-0.06666666666666643,933333,2.94,-6.67
2026-01-28,6700,6825,6075,6600,14906300,TPIA,-0.05714285714285716,-0.11999999999999977,880000,-5.71,-12.0
2026-01-29,6350,6500,5650,6300,21595600,TPIA,-0.045454545454545414,-0.1599999999999997,840000,-4.55,-16.0
2026-01-30,6300,6450,6200,6450,10070200,TPIA,0.023809523809523725,-0.1399999999999998,860000,2.38,-14.0
